index,project,file,func_name,func_doc
318,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\callbacks.py,on_train_end,"Called at the end of training.

        Subclasses should override for any actions to run.

        # Arguments
            logs: dict, currently no data is passed to this argument for this method
                but that may change in the future.
        "
319,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\callbacks.py,on_test_begin,"Called at the beginning of evaluation or validation.

        Subclasses should override for any actions to run.

        # Arguments
            logs: dict, currently no data is passed to this argument for this method
                but that may change in the future.
        "
320,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\callbacks.py,on_test_end,"Called at the end of evaluation or validation.

        Subclasses should override for any actions to run.

        # Arguments
            logs: dict, currently no data is passed to this argument for this method
                but that may change in the future.
        "
321,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\callbacks.py,on_predict_begin,"Called at the beginning of prediction.

        Subclasses should override for any actions to run.

        # Arguments
            logs: dict, currently no data is passed to this argument for this method
                but that may change in the future.
        "
322,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\callbacks.py,on_predict_end,"Called at the end of prediction.

        Subclasses should override for any actions to run.

        # Arguments
            logs: dict, currently no data is passed to this argument for this method
                but that may change in the future.
        "
323,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\callbacks.py,_reset,"Resets wait counter and cooldown counter.
        "
324,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\boston_housing.py,load_data,"Loads the Boston Housing dataset.

    # Arguments
        path: path where to cache the dataset locally
            (relative to ~/.keras/datasets).
        test_split: fraction of the data to reserve as test set.
        seed: Random seed for shuffling the data
            before computing the test split.

    # Returns
        Tuple of Numpy arrays: `(x_train, y_train), (x_test, y_test)`.
    "
325,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\cifar.py,load_batch,"Internal utility for parsing CIFAR data.

    # Arguments
        fpath: path the file to parse.
        label_key: key for label data in the retrieve
            dictionary.

    # Returns
        A tuple `(data, labels)`.
    "
326,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\cifar10.py,load_data,"Loads CIFAR10 dataset.

    # Returns
        Tuple of Numpy arrays: `(x_train, y_train), (x_test, y_test)`.
    "
327,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\cifar100.py,load_data,"Loads CIFAR100 dataset.

    # Arguments
        label_mode: one of ""fine"", ""coarse"".

    # Returns
        Tuple of Numpy arrays: `(x_train, y_train), (x_test, y_test)`.

    # Raises
        ValueError: in case of invalid `label_mode`.
    "
328,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\fashion_mnist.py,load_data,"Loads the Fashion-MNIST dataset.

    # Returns
        Tuple of Numpy arrays: `(x_train, y_train), (x_test, y_test)`.
    "
329,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\imdb.py,load_data,"Loads the IMDB dataset.

    # Arguments
        path: where to cache the data (relative to `~/.keras/dataset`).
        num_words: max number of words to include. Words are ranked
            by how often they occur (in the training set) and only
            the most frequent words are kept
        skip_top: skip the top N most frequently occurring words
            (which may not be informative).
        maxlen: sequences longer than this will be filtered out.
        seed: random seed for sample shuffling.
        start_char: The start of a sequence will be marked with this character.
            Set to 1 because 0 is usually the padding character.
        oov_char: words that were cut out because of the `num_words`
            or `skip_top` limit will be replaced with this character.
        index_from: index actual words with this index and higher.

    # Returns
        Tuple of Numpy arrays: `(x_train, y_train), (x_test, y_test)`.

    # Raises
        ValueError: in case `maxlen` is so low
            that no input sequence could be kept.

    Note that the 'out of vocabulary' character is only used for
    words that were present in the training set but are not included
    because they're not making the `num_words` cut here.
    Words that were not seen in the training set but are in the test set
    have simply been skipped.
    "
330,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\imdb.py,get_word_index,"Retrieves the dictionary mapping words to word indices.

    # Arguments
        path: where to cache the data (relative to `~/.keras/dataset`).

    # Returns
        The word index dictionary.
    "
331,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\mnist.py,load_data,"Loads the MNIST dataset.

    # Arguments
        path: path where to cache the dataset locally
            (relative to ~/.keras/datasets).

    # Returns
        Tuple of Numpy arrays: `(x_train, y_train), (x_test, y_test)`.
    "
332,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\reuters.py,load_data,"Loads the Reuters newswire classification dataset.

    # Arguments
        path: where to cache the data (relative to `~/.keras/dataset`).
        num_words: max number of words to include. Words are ranked
            by how often they occur (in the training set) and only
            the most frequent words are kept
        skip_top: skip the top N most frequently occurring words
            (which may not be informative).
        maxlen: truncate sequences after this length.
        test_split: Fraction of the dataset to be used as test data.
        seed: random seed for sample shuffling.
        start_char: The start of a sequence will be marked with this character.
            Set to 1 because 0 is usually the padding character.
        oov_char: words that were cut out because of the `num_words`
            or `skip_top` limit will be replaced with this character.
        index_from: index actual words with this index and higher.

    # Returns
        Tuple of Numpy arrays: `(x_train, y_train), (x_test, y_test)`.

    Note that the 'out of vocabulary' character is only used for
    words that were present in the training set but are not included
    because they're not making the `num_words` cut here.
    Words that were not seen in the training set but are in the test set
    have simply been skipped.
    "
333,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\datasets\reuters.py,get_word_index,"Retrieves the dictionary mapping words to word indices.

    # Arguments
        path: where to cache the data (relative to `~/.keras/dataset`).

    # Returns
        The word index dictionary.
    "
334,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,_collect_previous_mask,"Retrieves the output mask(s) of the previous node.

    # Arguments
        input_tensors: A tensor or list of tensors.

    # Returns
        A mask tensor or list of mask tensors.
    "
335,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,_collect_input_shape,"Collects the output shape(s) of a list of Keras tensors.

    # Arguments
        input_tensors: list of input tensors (or single input tensor).

    # Returns
        List of shape tuples (or single tuple), one tuple per input.
    "
336,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,_node_key,"Converts a layer and its index to a unique (immutable type) name.

        This function is used internally with `self._network_nodes`.

        # Arguments
            layer: The layer.
            node_index: The layer's position (e.g. via enumerate) in a list of
                nodes.

        # Returns
            The unique name.
        "
337,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,add_weight,"Adds a weight variable to the layer.

        # Arguments
            name: String, the name for the weight variable.
            shape: The shape tuple of the weight.
            dtype: The dtype of the weight.
            initializer: An Initializer instance (callable).
            regularizer: An optional Regularizer instance.
            trainable: A boolean, whether the weight should
                be trained via backprop or not (assuming
                that the layer itself is also trainable).
            constraint: An optional Constraint instance.

        # Returns
            The created weight variable.
        "
338,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,assert_input_compatibility,"Checks compatibility between the layer and provided inputs.

        This checks that the tensor(s) `input`
        verify the input assumptions of the layer
        (if any). If not, exceptions are raised.

        # Arguments
            inputs: input tensor or list of input tensors.

        # Raises
            ValueError: in case of mismatch between
                the provided inputs and the expectations of the layer.
        "
339,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,call,"This is where the layer's logic lives.

        # Arguments
            inputs: Input tensor, or list/tuple of input tensors.
            **kwargs: Additional keyword arguments.

        # Returns
            A tensor or list/tuple of tensors.
        "
340,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,__call__,"Wrapper around self.call(), for handling internal references.

        If a Keras tensor is passed:
            - We call self._add_inbound_node().
            - If necessary, we `build` the layer to match
                the _keras_shape of the input(s).
            - We update the _keras_shape of every input tensor with
                its new shape (obtained via self.compute_output_shape).
                This is done as part of _add_inbound_node().
            - We update the _keras_history of the output tensor(s)
                with the current layer.
                This is done as part of _add_inbound_node().

        # Arguments
            inputs: Can be a tensor or list/tuple of tensors.
            **kwargs: Additional keyword arguments to be passed to `call()`.

        # Returns
            Output of the layer's `call` method.

        # Raises
            ValueError: in case the layer is missing shape information
                for its `build` call.
        "
341,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,_add_inbound_node,"Internal method to create an inbound node for the layer.

        # Arguments
            input_tensors: list of input tensors.
            output_tensors: list of output tensors.
            input_masks: list of input masks (a mask can be a tensor, or None).
            output_masks: list of output masks
                (a mask can be a tensor, or None).
            input_shapes: list of input shape tuples.
            output_shapes: list of output shape tuples.
            arguments: dictionary of keyword arguments that were passed to the
                `call` method of the layer at the call that created the node.
        "
342,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,compute_output_shape,"Computes the output shape of the layer.

        Assumes that the layer will be built
        to match that input shape provided.

        # Arguments
            input_shape: Shape tuple (tuple of integers)
                or list of shape tuples (one per output tensor of the layer).
                Shape tuples can include None for free dimensions,
                instead of an integer.

        # Returns
            An input shape tuple.
        "
343,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,compute_mask,"Computes an output mask tensor.

        # Arguments
            inputs: Tensor or list of tensors.
            mask: Tensor or list of tensors.

        # Returns
            None or a tensor (or list of tensors,
                one per output tensor of the layer).
        "
344,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,build,"Creates the layer weights.

        Must be implemented on all layers that have weights.

        # Arguments
            input_shape: Keras tensor (future input to layer)
                or list/tuple of Keras tensors to reference
                for weight shape computations.
        "
345,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,_get_node_attribute_at_index,"Retrieves an attribute (e.g. input_tensors) from a node.

        This is used to implement the methods:
            - get_input_shape_at
            - get_output_shape_at
            - get_input_at
            etc...

        # Arguments
            node_index: Integer index of the node from which
                to retrieve the attribute.
            attr: Exact node attribute name.
            attr_name: Human-readable attribute name, for error messages.

        # Returns
            The layer's attribute `attr` at the node of index `node_index`.

        # Raises
            RuntimeError: If the layer has no inbound nodes.
            ValueError: If the index is does not match any node.
        "
346,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,get_input_shape_at,"Retrieves the input shape(s) of a layer at a given node.

        # Arguments
            node_index: Integer, index of the node
                from which to retrieve the attribute.
                E.g. `node_index=0` will correspond to the
                first time the layer was called.

        # Returns
            A shape tuple
            (or list of shape tuples if the layer has multiple inputs).
        "
347,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,get_output_shape_at,"Retrieves the output shape(s) of a layer at a given node.

        # Arguments
            node_index: Integer, index of the node
                from which to retrieve the attribute.
                E.g. `node_index=0` will correspond to the
                first time the layer was called.

        # Returns
            A shape tuple
            (or list of shape tuples if the layer has multiple outputs).
        "
348,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,get_input_at,"Retrieves the input tensor(s) of a layer at a given node.

        # Arguments
            node_index: Integer, index of the node
                from which to retrieve the attribute.
                E.g. `node_index=0` will correspond to the
                first time the layer was called.

        # Returns
            A tensor (or list of tensors if the layer has multiple inputs).
        "
349,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,get_output_at,"Retrieves the output tensor(s) of a layer at a given node.

        # Arguments
            node_index: Integer, index of the node
                from which to retrieve the attribute.
                E.g. `node_index=0` will correspond to the
                first time the layer was called.

        # Returns
            A tensor (or list of tensors if the layer has multiple outputs).
        "
350,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,get_input_mask_at,"Retrieves the input mask tensor(s) of a layer at a given node.

        # Arguments
            node_index: Integer, index of the node
                from which to retrieve the attribute.
                E.g. `node_index=0` will correspond to the
                first time the layer was called.

        # Returns
            A mask tensor
            (or list of tensors if the layer has multiple inputs).
        "
351,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,get_output_mask_at,"Retrieves the output mask tensor(s) of a layer at a given node.

        # Arguments
            node_index: Integer, index of the node
                from which to retrieve the attribute.
                E.g. `node_index=0` will correspond to the
                first time the layer was called.

        # Returns
            A mask tensor
            (or list of tensors if the layer has multiple outputs).
        "
352,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,input,"Retrieves the input tensor(s) of a layer.

        Only applicable if the layer has exactly one inbound node,
        i.e. if it is connected to one incoming layer.

        # Returns
            Input tensor or list of input tensors.

        # Raises
            AttributeError: if the layer is connected to
            more than one incoming layers.
        "
353,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,output,"Retrieves the output tensor(s) of a layer.

        Only applicable if the layer has exactly one inbound node,
        i.e. if it is connected to one incoming layer.

        # Returns
            Output tensor or list of output tensors.

        # Raises
            AttributeError: if the layer is connected to
            more than one incoming layers.
        "
354,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,input_mask,"Retrieves the input mask tensor(s) of a layer.

        Only applicable if the layer has exactly one inbound node,
        i.e. if it is connected to one incoming layer.

        # Returns
            Input mask tensor (potentially None) or list of input
            mask tensors.

        # Raises
            AttributeError: if the layer is connected to
            more than one incoming layers.
        "
355,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,output_mask,"Retrieves the output mask tensor(s) of a layer.

        Only applicable if the layer has exactly one inbound node,
        i.e. if it is connected to one incoming layer.

        # Returns
            Output mask tensor (potentially None) or list of output
            mask tensors.

        # Raises
            AttributeError: if the layer is connected to
            more than one incoming layers.
        "
356,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,input_shape,"Retrieves the input shape tuple(s) of a layer.

        Only applicable if the layer has exactly one inbound node,
        i.e. if it is connected to one incoming layer.

        # Returns
            Input shape tuple
            (or list of input shape tuples, one tuple per input tensor).

        # Raises
            AttributeError: if the layer is connected to
            more than one incoming layers.
        "
357,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,output_shape,"Retrieves the output shape tuple(s) of a layer.

        Only applicable if the layer has one inbound node,
        or if all inbound nodes have the same output shape.

        # Returns
            Output shape tuple
            (or list of input shape tuples, one tuple per output tensor).

        # Raises
            AttributeError: if the layer is connected to
            more than one incoming layers.
        "
358,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,add_loss,"Adds losses to the layer.

        The loss may potentially be conditional on some inputs tensors,
        for instance activity losses are conditional on the layer's inputs.

        # Arguments
            losses: loss tensor or list of loss tensors
                to add to the layer.
            inputs: input tensor or list of inputs tensors to mark
                the losses as conditional on these inputs.
                If None is passed, the loss is assumed unconditional
                (e.g. L2 weight regularization, which only depends
                on the layer's weights variables, not on any inputs tensors).
        "
359,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,add_update,"Adds updates to the layer.

        The updates may potentially be conditional on some inputs tensors,
        for instance batch norm updates are conditional on the layer's inputs.

        # Arguments
            updates: update op or list of update ops
                to add to the layer.
            inputs: input tensor or list of inputs tensors to mark
                the updates as conditional on these inputs.
                If None is passed, the updates are assumed unconditional.
        "
360,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,set_weights,"Sets the weights of the layer, from Numpy arrays.

        # Arguments
            weights: a list of Numpy arrays. The number
                of arrays and their shape must match
                number of the dimensions of the weights
                of the layer (i.e. it should match the
                output of `get_weights`).

        # Raises
            ValueError: If the provided weights list does not match the
                layer's specifications.
        "
361,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,get_weights,"Returns the current weights of the layer.

        # Returns
            Weights values as a list of numpy arrays.
        "
362,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,get_config,"Returns the config of the layer.

        A layer config is a Python dictionary (serializable)
        containing the configuration of a layer.
        The same layer can be reinstantiated later
        (without its trained weights) from this configuration.

        The config of a layer does not include connectivity
        information, nor the layer class name. These are handled
        by `Network` (one layer of abstraction above).

        # Returns
            Python dictionary.
        "
363,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,from_config,"Creates a layer from its config.

        This method is the reverse of `get_config`,
        capable of instantiating the same layer from the config
        dictionary. It does not handle layer connectivity
        (handled by Network), nor weights (handled by `set_weights`).

        # Arguments
            config: A Python dictionary, typically the
                output of get_config.

        # Returns
            A layer instance.
        "
364,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\base_layer.py,count_params,"Counts the total number of scalars composing the weights.

        # Returns
            An integer count.

        # Raises
            RuntimeError: if the layer isn't yet built
                (in which case its weights aren't yet defined).
        "
365,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\input_layer.py,Input,"`Input()` is used to instantiate a Keras tensor.

    A Keras tensor is a tensor object from the underlying backend
    (Theano, TensorFlow or CNTK), which we augment with certain
    attributes that allow us to build a Keras model
    just by knowing the inputs and outputs of the model.

    For instance, if a, b and c are Keras tensors,
    it becomes possible to do:
    `model = Model(input=[a, b], output=c)`

    The added Keras attributes are:
        `_keras_shape`: Integer shape tuple propagated
            via Keras-side shape inference.
        `_keras_history`: Last layer applied to the tensor.
            the entire layer graph is retrievable from that layer,
            recursively.

    # Arguments
        shape: A shape tuple (integer), not including the batch size.
            For instance, `shape=(32,)` indicates that the expected input
            will be batches of 32-dimensional vectors.
        batch_shape: A shape tuple (integer), including the batch size.
            For instance, `batch_shape=(10, 32)` indicates that
            the expected input will be batches of 10 32-dimensional vectors.
            `batch_shape=(None, 32)` indicates batches of an arbitrary number
            of 32-dimensional vectors.
        name: An optional name string for the layer.
            Should be unique in a model (do not reuse the same name twice).
            It will be autogenerated if it isn't provided.
        dtype: The data type expected by the input, as a string
            (`float32`, `float64`, `int32`...)
        sparse: A boolean specifying whether the placeholder
            to be created is sparse.
        tensor: Optional existing tensor to wrap into the `Input` layer.
            If set, the layer will not create a placeholder tensor.

    # Returns
        A tensor.

    # Example

    ```python
    # this is a logistic regression in Keras
    x = Input(shape=(32,))
    y = Dense(16, activation='softmax')(x)
    model = Model(x, y)
    ```
    "
366,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,_map_graph_network,"Validates a network's topology and gather its layers and nodes.

    # Arguments
        inputs: List of input tensors.
        outputs: List of outputs tensors.

    # Returns
        A tuple `(nodes, nodes_by_depth, layers, layers_by_depth)`.
        - nodes: list of Node instances.
        - nodes_by_depth: dict mapping ints (depth) to lists of node instances.
        - layers: list of Layer instances.
        - layers_by_depth: dict mapping ints (depth)
            to lists of layer instances.

    # Raises
        ValueError: In case the network is not valid (e.g. disconnected graph).
    "
367,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,get_layer,"Retrieves a layer based on either its name (unique) or index.

        If `name` and `index` are both provided, `index` will take precedence.

        Indices are based on order of horizontal graph traversal (bottom-up).

        # Arguments
            name: String, name of layer.
            index: Integer, index of layer.

        # Returns
            A layer instance.

        # Raises
            ValueError: In case of invalid layer name or index.
        "
368,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,updates,"Retrieves the model's updates.

        Will only include updates that are either
        unconditional, or conditional on inputs to this model
        (e.g. will not include updates that depend on tensors
        that aren't inputs to this model).

        # Returns
            A list of update ops.
        "
369,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,losses,"Retrieves the model's losses.

        Will only include losses that are either
        unconditional, or conditional on inputs to this model
        (e.g. will not include losses that depend on tensors
        that aren't inputs to this model).

        # Returns
            A list of loss tensors.
        "
370,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,state_updates,"Returns the `updates` from all layers that are stateful.

        This is useful for separating training updates and
        state updates, e.g. when we need to update a layer's internal state
        during prediction.

        # Returns
            A list of update ops.
        "
371,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,get_weights,"Retrieves the weights of the model.

        # Returns
            A flat list of Numpy arrays.
        "
372,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,set_weights,"Sets the weights of the model.

        # Arguments
            weights: A list of Numpy arrays with shapes and types matching
                the output of `model.get_weights()`.
        "
373,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,input_spec,"Gets the model's input specs.

        # Returns
            A list of `InputSpec` instances (one per input to the model)
                or a single instance if the model has only one input.
        "
374,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,call,"Calls the model on new inputs.

        In this case `call` just reapplies
        all ops in the graph to the new inputs
        (e.g. build a new computational graph from the provided inputs).

        A model is callable on non-Keras tensors.

        # Arguments
            inputs: A tensor or list of tensors.
            mask: A mask or list of masks. A mask can be
                either a tensor or None (no mask).

        # Returns
            A tensor if there is a single output, or
            a list of tensors if there are more than one outputs.
        "
375,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,run_internal_graph,"Computes output tensors for new inputs.

        # Note:
            - Expects `inputs` to be a list (potentially with 1 element).
            - Can be run on non-Keras tensors.

        # Arguments
            inputs: List of tensors
            masks: List of masks (tensors or None).

        # Returns
            Three lists: output_tensors, output_masks, output_shapes
        "
376,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,from_config,"Instantiates a Model from its config (output of `get_config()`).

        # Arguments
            config: Model config dictionary.
            custom_objects: Optional dictionary mapping names
                (strings) to custom classes or functions to be
                considered during deserialization.

        # Returns
            A model instance.

        # Raises
            ValueError: In case of improperly formatted config dict.
        "
377,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,save,"Saves the model to a single HDF5 file.

        The savefile includes:
            - The model architecture, allowing to re-instantiate the model.
            - The model weights.
            - The state of the optimizer, allowing to resume training
                exactly where you left off.

        This allows you to save the entirety of the state of a model
        in a single file.

        Saved models can be reinstantiated via `keras.models.load_model`.
        The model returned by `load_model`
        is a compiled model ready to be used (unless the saved model
        was never compiled in the first place).

        # Arguments
            filepath: String, path to the file to save the weights to.
            overwrite: Whether to silently overwrite any existing file at the
                target location, or provide the user with a manual prompt.
            include_optimizer: If True, save optimizer's state together.

        # Example

        ```python
        from keras.models import load_model

        model.save('my_model.h5')  # creates a HDF5 file 'my_model.h5'
        del model  # deletes the existing model

        # returns a compiled model
        # identical to the previous one
        model = load_model('my_model.h5')
        ```
        "
378,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,save_weights,"Dumps all layer weights to a HDF5 file.

        The weight file has:
            - `layer_names` (attribute), a list of strings
                (ordered names of model layers).
            - For every layer, a `group` named `layer.name`
                - For every such layer group, a group attribute `weight_names`,
                    a list of strings
                    (ordered names of weights tensor of the layer).
                - For every weight in the layer, a dataset
                    storing the weight value, named after the weight tensor.

        # Arguments
            filepath: String, path to the file to save the weights to.
            overwrite: Whether to silently overwrite any existing file at the
                target location, or provide the user with a manual prompt.

        # Raises
            ImportError: If h5py is not available.
        "
379,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,load_weights,"Loads all layer weights from a HDF5 save file.

        If `by_name` is False (default) weights are loaded
        based on the network's topology, meaning the architecture
        should be the same as when the weights were saved.
        Note that layers that don't have weights are not taken
        into account in the topological ordering, so adding or
        removing layers is fine as long as they don't have weights.

        If `by_name` is True, weights are loaded into layers
        only if they share the same name. This is useful
        for fine-tuning or transfer-learning models where
        some of the layers have changed.

        # Arguments
            filepath: String, path to the weights file to load.
            by_name: Boolean, whether to load weights by name
                or by topological order.
            skip_mismatch: Boolean, whether to skip loading of layers
                where there is a mismatch in the number of weights,
                or a mismatch in the shape of the weight
                (only valid when `by_name`=True).
            reshape: Reshape weights to fit the layer when the correct number
                of weight arrays is present but their shape does not match.


        # Raises
            ImportError: If h5py is not available.
        "
380,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,_updated_config,"Util hared between different serialization methods.

        # Returns
            Model config with Keras version information added.
        "
381,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,to_json,"Returns a JSON string containing the network configuration.

        To load a network from a JSON save file, use
        `keras.models.model_from_json(json_string, custom_objects={})`.

        # Arguments
            **kwargs: Additional keyword arguments
                to be passed to `json.dumps()`.

        # Returns
            A JSON string.
        "
382,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,to_yaml,"Returns a yaml string containing the network configuration.

        To load a network from a yaml save file, use
        `keras.models.model_from_yaml(yaml_string, custom_objects={})`.

        `custom_objects` should be a dictionary mapping
        the names of custom losses / layers / etc to the corresponding
        functions / classes.

        # Arguments
            **kwargs: Additional keyword arguments
                to be passed to `yaml.dump()`.

        # Returns
            A YAML string.
        "
383,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\network.py,summary,"Prints a string summary of the network.

        # Arguments
            line_length: Total length of printed lines
                (e.g. set this to adapt the display to different
                terminal window sizes).
            positions: Relative or absolute positions of log elements
                in each line. If not provided,
                defaults to `[.33, .55, .67, 1.]`.
            print_fn: Print function to use.
                It will be called on each line of the summary.
                You can set it to a custom function
                in order to capture the string summary.
                It defaults to `print` (prints to stdout).
        "
384,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\saving.py,_serialize_model,"Model serialization logic.

    This method is used for both writing to HDF5 file/group,
    as well as pickling. This is achieved via a
    `keras.utils.hdf5_utls.H5Dict` object, which can wrap HDF5
    files, groups and dicts with a common API.

    # Arguments
        model: Keras model instance to be serialized.
        h5dict: keras.utils.io_utils.HD5Dict instance.
        include_optimizer: If True, serialize optimizer's state together.

    "
385,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\saving.py,_deserialize_model,"De-serializes a model serialized via _serialize_model

    # Arguments
        h5dict: `keras.utils.hdf5_utils.HFDict` instance.
        custom_objects: Optional dictionary mapping names
            (strings) to custom classes or functions to be
            considered during deserialization.
        compile: Boolean, whether to compile the model
            after loading.

    # Returns
        A Keras model instance. If an optimizer was found
        as part of the saved model, the model is already
        compiled. Otherwise, the model is uncompiled and
        a warning will be displayed. When `compile` is set
        to False, the compilation is omitted without any
        warning.
    "
386,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\saving.py,_gcs_copy,"Copies a file to/from/within Google Cloud Storage (GCS).

    # Arguments
        source_filepath: String, path to the file on filesystem or object on GCS to
            copy from.
        target_filepath: String, path to the file on filesystem or object on GCS to
            copy to.
        overwrite: Whether we should overwrite an existing file/object at the target
            location, or instead ask the user with a manual prompt.
    "
387,keras,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\keras\keras\engine\saving.py,_is_gcs_location,"Checks if `filepath` is referencing a google storage bucket.

    # Arguments
        filepath: The location to check.
    "
